안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
1628,01,99,모락중 정문,경기도 의왕시 오전동 11-22,경기도 의왕시 오전동 11-22,37.367632,126.967144,03,N,N,N,경고등+경보음,2017,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1611,01,99,다사랑병원 정문 우측 삼거리,경기도 의왕시 오전동 284-4,경기도 의왕시 오전동 284-4,37.353218,126.973866,03,N,N,N,경고등+경보음,2017,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1629,01,99,의왕중 정문 삼거리,경기도 의왕시 오전동 350-3,경기도 의왕시 오전동 350-3,37.352052,126.974623,03,N,N,N,경고등+경보음,2017,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1630,01,99,포도원약국 사거리,경기도 의왕시 포도원로 40,경기도 의왕시 오전동 28번지,37.362369,126.966442,03,N,N,N,경고등+경보음,2017,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1612,01,99,의왕초 정문,경기도 의왕시 오전동 28-87,경기도 의왕시 오전동 28-87,37.362856,126.967754,03,N,N,N,경고등+경보음,2017,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1632,01,99,어내들4길 12 삼거리,경기도 의왕시 오전동 32-15,경기도 의왕시 오전동 32-15,37.360684,126.965728,03,N,N,N,경고등+경보음,2017,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1633,01,99,찬우물3길 47 삼거리,경기도 의왕시 오전동 299-3,경기도 의왕시 오전동 299-3,37.354559,126.974414,03,N,N,N,경고등+경보음,2017,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1615,01,99,내손체육공원 위 화장실 우측,경기도 의왕시 내손공원길 39,경기도 의왕시 내손동 666번지,37.387288,126.983188,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1650,01,99,동아다세대 앞,경기도 의왕시 약수터3길 1,경기도 의왕시 내손동 692-16번지 동아다세대,37.383049,126.977675,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1673,01,99,내손할인마트 사거리,경기도 의왕시 내손동 713-9,경기도 의왕시 내손동 713-9,37.236108,126.584882,03,N,N,N,경고등+경보음,2018,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1312,01,99,롯데슈퍼 청계점 삼거리,경기도 의왕시 양지편2로 3,경기도 의왕시 청계동 990번지,37.390138,126.994828,03,N,N,N,경고등+경보음,2008,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1314,01,99,소담공원 위,경기도 의왕시 청계동 981,경기도 의왕시 청계동 981,37.391096,126.996983,03,N,N,N,경고등+경보음,2008,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1236,01,99,덕장초 사거리,경기도 의왕시 청계1로 27,경기도 의왕시 청계동 976번지 휴먼시아청계마을,37.390688,126.997958,03,N,N,N,경고등+경보음,2008,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1376,01,99,초록공원 위,경기도 의왕시 청계동 967,경기도 의왕시 청계동 967,37.393287,127.000109,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1397,01,99,옥박골 사거리,경기도 의왕시 청계동 711,경기도 의왕시 청계동 711,37.395587,127.003857,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1505,01,99,오케이목장 좌측,경기도 의왕시 청계동 690-7,경기도 의왕시 청계동 690-7,37.397344,127.004593,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1240,01,99,청계동 77 주차장 입구 삼거리,경기도 의왕시 청계동 77,경기도 의왕시 청계동 77,37.405882,127.024993,03,N,N,N,경고등+경보음,2009,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1538,01,99,청계고속도로영업소 옆 주차장,경기도 의왕시 청계동 175-2,경기도 의왕시 청계동 175-2,37.233954,127.130727,03,N,N,N,경고등+경보음,2015,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1375,01,99,능안마을 버스종점,경기도 의왕시 내손동 577,경기도 의왕시 내손동 577,37.383915,127.010517,03,N,N,N,경고등+경보음,2009,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1503,01,99,청계보건지소 우측 언덕 삼거리,경기도 의왕시 청계동 1004-2,경기도 의왕시 청계동 1004-2,37.391561,126.995326,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1504,01,99,청계양지공원 아래 삼거리,경기도 의왕시 청계동 985-3,경기도 의왕시 청계동 985-3,37.391223,126.994273,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1507,01,99,함께걷는 교회 아래 삼거리,경기도 의왕시 청계동 894,경기도 의왕시 청계동 894,37.394631,127.022336,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1508,01,99,에덴교회 좌측 코너길,경기도 의왕시 한직골길 16,경기도 의왕시 청계동 995번지,37.389448,126.998383,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1547,01,99,교동마을 굴다리 삼거리,경기도 의왕시 이동 504-5,경기도 의왕시 이동 504-5,37.334221,126.965781,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1551,01,99,산들길 쉼터 주변,경기도 의왕시 삼동 318-4,경기도 의왕시 삼동 318-4,37.323024,126.963271,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1564,01,99,삼동교차로 삼거리,경기도 의왕시 삼동 422-3,경기도 의왕시 삼동 422-3,37.326496,126.949964,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1565,01,99,도룡마을 입구,경기도 의왕시 월암동 산 84-1,경기도 의왕시 월암동 산 84-1,37.306063,126.958866,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1567,01,99,성진자동차공업사 위 삼거리,경기도 의왕시 이동 308,경기도 의왕시 이동 308,37.335335,126.956885,03,N,N,N,경고등+경보음,2017,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1552,01,99,순하우스 위 삼거리,경기도 의왕시 이동 217-10,경기도 의왕시 이동 217-10,37.329136,126.949638,03,N,N,N,경고등+경보음,2016,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1553,01,99,대성화물운송사 삼거리,경기도 의왕시 이동 726-1,경기도 의왕시 이동 726-1,37.328798,126.951998,03,N,N,N,경고등+경보음,2016,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1554,01,99,금천말안길 공원,경기도 의왕시 이동 218-103,경기도 의왕시 이동 218-103,37.194467,126.565905,03,N,N,N,경고등+경보음,2016,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1227,01,99,왕송생태공원 위 입구,경기도 의왕시 월암동 498,경기도 의왕시 월암동 498,37.314798,126.946707,03,N,N,N,경고등+경보음,2014,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1229,01,99,일오빌라 삼거리,경기도 의왕시 삼동 147-26,경기도 의왕시 삼동 147-26,37.316745,126.951781,03,N,N,N,경고등+경보음,2014,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1245,01,99,왕송호수 수변테크 초평동 594-3,경기도 의왕시 초평동 594-3,경기도 의왕시 초평동 594-3,37.304933,126.945402,03,N,N,N,경고등+경보음,2015,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1246,01,99,왕송호수 정차장입구 좌측교량,경기도 의왕시 왕송못서길 47,경기도 의왕시 초평동 278-1,37.312548,126.944435,03,N,N,N,경고등+경보음,2015,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1317,01,99,대명빌라 다동 사거리,경기도 의왕시 오전동 850-15,경기도 의왕시 오전동 850-15,37.353548,126.972503,03,N,N,N,경고등+경보음,2010,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1623,01,99,에이치엔티 공장 우측 삼거리,경기도 의왕시 오전동 124-1,경기도 의왕시 오전동 124-1,37.358972,126.962554,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1469,01,99,삼신7차(아) 정문,경기도 의왕시 오전동 산 83-4,경기도 의왕시 오전동 산 83-4,37.361506,126.963501,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1631,01,99,오전로 가족공원 놀이터,경기도 의왕시 오전로 185,경기도 의왕시 오전동 840번지,37.357367,126.968905,03,N,N,N,경고등+경보음,2017,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1214,01,99,오전초 후문 우측 삼거리,경기도 의왕시 오전동 870,경기도 의왕시 오전동 870,37.353814,126.972805,03,N,N,N,경고등+경보음,2014,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1674,01,99,자연학습공원 영유아생태공원,경기도 의왕시 월암동 543-3,경기도 의왕시 월암동 543-3,37.307106,126.953147,03,N,N,N,경고등+경보음,2018,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1455,01,99,현충탑공원 한울빌라 간 삼거리,경기도 의왕시 현충탑길 7,경기도 의왕시 왕곡동 294-4번지 한울빌라,37.347011,126.978033,03,N,N,N,경고등+경보음,2009,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1235,01,99,24시슈퍼 앞 사거리(고천초 후문 우측 사거리)(구 신양빌리지 앞),경기도 의왕시 고천동 269-55,경기도 의왕시 고천동 269-55,37.348645,126.976269,03,N,N,N,경고등+경보음,2009,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1233,01,99,체육공원 사거리(의왕백운테니스 동호회 앞),경기도 의왕시 왕곡로 68,경기도 의왕시 왕곡동 332번지,37.345559,126.981925,03,N,N,N,경고등+경보음,2008,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1400,01,99,자연유치원 앞(자연애 공원 바깥),경기도 의왕시 위인로 25,경기도 의왕시 왕곡동 602-1번지,37.343815,126.978869,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1318,01,99,왕곡초 앞 삼거리(포은(아) 105동 옆),경기도 의왕시 왕곡로 58,경기도 의왕시 왕곡동 604번지,37.345181,126.980489,03,N,N,N,경고등+경보음,2009,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1444,01,99,고천체육공원 내,경기도 의왕시 오전로 18,경기도 의왕시 왕곡동 270-2번지,37.347899,126.982358,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1360,01,99,우성고 후문 삼거리,경기도 의왕시 고천동 495-11,경기도 의왕시 고천동 495-11,37.349036,126.978447,03,N,N,N,경고등+경보음,2009,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1357,01,99,백운사 입구 주차장,경기도 의왕시 왕곡로 257,경기도 의왕시 왕곡동 10-9번지,37.347632,127.002144,03,N,N,N,경고등+경보음,2009,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1377,01,99,시청 삼거리(보건소 앞 삼거리),경기도 의왕시 고천동 102,경기도 의왕시 고천동 102,37.349545,127.008001,03,N,N,N,경고등+경보음,2009,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1454,01,99,통미마을 입구 삼거리,경기도 의왕시 왕곡동 570,경기도 의왕시 왕곡동 570,37.340684,126.979383,03,N,N,N,경고등+경보음,2016,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1448,01,99,범우빌라 사거리,경기도 의왕시 고천동 269-51,경기도 의왕시 고천동 269-51,37.347589,126.976632,03,N,N,N,경고등+경보음,2017,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1457,01,99,삼화플라스틱 삼거리,경기도 의왕시 고천동 397-2,경기도 의왕시 고천동 397-2,37.354028,126.962667,03,N,N,N,경고등+경보음,2017,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1458,01,99,대안사길 중간 삼거리,경기도 의왕시 왕곡동 산 81-4,경기도 의왕시 왕곡동 산 81-4,37.338389,126.982052,03,N,N,N,경고등+경보음,2017,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1459,01,99,왕림교 사거리,경기도 의왕시 왕곡동 565-79,경기도 의왕시 왕곡동 565-79,37.345163,126.986031,03,N,N,N,경고등+경보음,2017,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1509,01,99,소담공원 청계파출소 위,경기도 의왕시 청계동 977,경기도 의왕시 청계동 977,37.390244,126.997836,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1510,01,99,학의동 177-2 아래,경기도 의왕시 학현로 19,경기도 의왕시 학의동 177-2번지,37.391433,127.010864,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1511,01,99,의왕시 맑은물관리사업소 입구 삼거리,경기도 의왕시 포일동 636-3,경기도 의왕시 포일동 636-3,37.392659,126.988696,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1512,01,99,청계3로 11 삼거리,경기도 의왕시 청계동 965,경기도 의왕시 청계동 965,37.395206,127.002511,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1513,01,99,반디공원 휴먼시아 408동 위,경기도 의왕시 포일동 646-3,경기도 의왕시 포일동 646-3,37.402331,126.984486,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1514,01,99,양지편1로 15 코너길,경기도 의왕시 양지편1로 15,경기도 의왕시 청계동 984-11번지,37.390711,126.992722,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1515,01,99,윈텍벤처빌딩 아래 코너길,경기도 의왕시 포일동 511-1,경기도 의왕시 포일동 511-1,37.391535,126.986357,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1517,01,99,반디공원 우측 입구,경기도 의왕시 포일동 645-1,경기도 의왕시 포일동 645-1,37.402411,126.985084,03,N,N,N,경고등+경보음,2012,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1321,01,99,노을빛공원 우측 입구,경기도 의왕시 포일동 646-1,경기도 의왕시 포일동 646-1,37.400663,126.985382,03,N,N,N,경고등+경보음,2012,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1322,01,99,산빛공원 좌측 입구 족구장,경기도 의왕시 포일세거리로 44,경기도 의왕시 포일동 654번지,37.399164,126.988021,03,N,N,N,경고등+경보음,2012,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1571,01,99,모락산약수터,경기도 의왕시 내손동 537-5,경기도 의왕시 내손동 537-5,37.383061,126.985312,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1572,01,99,보우상가 사거리,경기도 의왕시 내손순환로 4,경기도 의왕시 내손동 843번지,37.388141,126.974621,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1614,01,99,한일나래(아) 201동 좌측,경기도 의왕시 새롬길 7,경기도 의왕시 포일동 533-1번지 한일나래아파트,37.392586,126.980215,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1467,01,99,우성5차(아) 105동 삼거리,경기도 의왕시 삼동 146-98,경기도 의왕시 삼동 146-98,37.316743,126.953068,03,N,N,N,경고등+경보음,2017,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1470,01,99,왕송못서길 중앙 삼거리(초평낚시삼거리),경기도 의왕시 초평동 534,경기도 의왕시 초평동 534,37.303851,126.940787,03,N,N,N,경고등+경보음,2017,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1480,01,99,마이홈아파트 맞은편 삼거리,경기도 의왕시 이동 209-20,경기도 의왕시 이동 209-20,37.328728,126.949724,03,N,N,N,경고등+경보음,2013,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1483,01,99,원덕파크빌라 사거리,경기도 의왕시 부곡시장길 12,경기도 의왕시 삼동 192-554번지,37.319746,126.950229,03,N,N,N,경고등+경보음,2013,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1486,01,99,중간새우대 버스정류장 삼거리,경기도 의왕시 초평동 323-6,경기도 의왕시 초평동 323-6,37.308563,126.939111,03,N,N,N,경고등+경보음,2013,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1490,01,99,봉화상사 사거리,경기도 의왕시 월암길 75-2,경기도 의왕시 월암동 299-8번지,37.306837,126.955999,03,N,N,N,경고등+경보음,2013,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1501,01,99,왕송호수 수변테크 우편하부진입로,경기도 의왕시 월암동 761-17,경기도 의왕시 월암동 761-17,37.301891,126.951924,03,N,N,N,경고등+경보음,2013,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1305,01,99,부곡초 후문 위 삼거리,경기도 의왕시 삼동 531-3,경기도 의왕시 삼동 531-3,37.316802,126.949407,03,N,N,N,경고등+경보음,2014,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1211,01,99,의왕레일파크 매표소 후문광장,경기도 의왕시 왕송못동로 221,경기도 의왕시 월암동 525-9번지,37.309898,126.950729,03,N,N,N,경고등+경보음,2014,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1226,01,99,왕송생태공원 우측입구,경기도 의왕시 월암동 501,경기도 의왕시 월암동 501,37.313171,126.947422,03,N,N,N,경고등+경보음,2014,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1440,01,99,삼풍5차 사거리,경기도 의왕시 삼동 146-3,경기도 의왕시 삼동 146-3,37.317561,126.953473,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1451,01,99,자연학습공원 관리사무소 아래좌측밑,경기도 의왕시 왕송못동로 307,경기도 의왕시 월암동 543-3번지,37.307106,126.953147,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1452,01,99,자연학습공원 관리사무소 아래좌측,경기도 의왕시 월암동 543-4,경기도 의왕시 월암동 543-4,37.307778,126.952102,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1453,01,99,자연학습공원 관리사무소 아래,경기도 의왕시 월암동 543-5,경기도 의왕시 월암동 543-5,37.307778,126.952102,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1537,01,99,뷰티장미 사거리,경기도 의왕시 삼동 192-8,경기도 의왕시 삼동 192-8,37.321013,126.951115,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1539,01,99,새터마을 입구 삼거리,경기도 의왕시 이동 256-27,경기도 의왕시 이동 256-27,37.329389,126.953004,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1540,01,99,월암동 76-2 삼거리,경기도 의왕시 진터골길 28,경기도 의왕시 월암동 76-2번지,37.310129,126.960518,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1543,01,99,목포낙지촌 삼거리,경기도 의왕시 초평동 594,경기도 의왕시 초평동 594,37.316571,126.943595,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1225,01,99,오매기 버스정류장 삼거리,경기도 의왕시 오전동 776,경기도 의왕시 오전동 776,37.357329,126.988935,03,N,N,N,경고등+경보음,2014,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1332,01,99,오전동 마을회관 사거리,경기도 의왕시 찬우물3길 23,경기도 의왕시 오전동 288-1번지,37.353739,126.973651,03,N,N,N,경고등+경보음,2015,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1427,01,99,오전로 가족공원 게이트볼장,경기도 의왕시 오전로 185,경기도 의왕시 오전동 840번지,37.357367,126.968905,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1663,01,99,지구촌어린이집 인근,경기도 의왕시 오전동 421-8,경기도 의왕시 오전동 421-8,37.211336,126.597559,03,N,N,N,경고등+경보음,2018,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1368,01,99,갈미중앙공원 분수대,경기도 의왕시 갈미로 45,경기도 의왕시 내손동 781번지,37.376777,126.973955,03,N,N,N,경고등+경보음,2007,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1394,01,99,갈미공원 놀이터,경기도 의왕시 오리나무1길 11,경기도 의왕시 내손동 805번지,37.375547,126.969096,03,N,N,N,경고등+경보음,2009,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1420,01,99,왕송호수 전망대,경기도 의왕시 초평동 산 61-10,경기도 의왕시 초평동 산 61-10,37.305581,126.944211,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1421,01,99,왕송생태공원 좌측교량,경기도 의왕시 초평동 589-1,경기도 의왕시 초평동 589-1,37.314831,126.945538,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1419,01,99,삼동 고가도로 주차장,경기도 의왕시 삼동 421-8,경기도 의왕시 삼동 421-8,37.326955,126.948698,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1474,01,99,연화(아) A동 앞 사거리,경기도 의왕시 삼동 277-2,경기도 의왕시 삼동 277-2,37.322233,126.956705,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1475,01,99,부곡도깨비시장 고객지원센터 앞 삼거리,경기도 의왕시 부곡중앙남1길 23-7,경기도 의왕시 삼동 168-6번지,37.318917,126.951299,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1476,01,99,대우장미(아) 102동 옆 능애고개길 삼거리,경기도 의왕시 부곡복지관길 23,경기도 의왕시 삼동 277번지 장미아파트,37.322434,126.955638,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1477,01,99,부곡초 후문,경기도 의왕시 철도박물관로 143,경기도 의왕시 삼동 158-3번지,37.316306,126.949477,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1478,01,99,왕송호수 수변데크 우편상부진입로,경기도 의왕시 월암동 680-1,경기도 의왕시 월암동 680-1,37.304849,126.950773,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1479,01,99,왕송호수 수변데크 우편중부진입로,경기도 의왕시 월암동 638-3,경기도 의왕시 월암동 638-3,37.303124,126.950863,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1481,01,99,레이크빈 맞은편 삼거리(이전요망),경기도 의왕시 권선구 입북동 33,경기도 수원시 권선구 입북동 33,37.303618,126.958041,03,N,N,N,경고등+경보음,2013,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1482,01,99,자연학습공원 사거리,경기도 의왕시 덕영대로 299,경기도 의왕시 월암동 산27-4번지,37.305872,126.958405,03,N,N,N,경고등+경보음,2013,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1484,01,99,퍼스트힐빌라 아래 삼거리,경기도 의왕시 삼동 192-387,경기도 의왕시 삼동 192-387,37.321829,126.950811,03,N,N,N,경고등+경보음,2013,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1485,01,99,교동마을 입구 삼거리,경기도 의왕시 이동 458,경기도 의왕시 이동 458,37.335845,126.965966,03,N,N,N,경고등+경보음,2013,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1487,01,99,남산빌라 삼거리,경기도 의왕시 이동 218-95,경기도 의왕시 이동 218-95,37.329822,126.950277,03,N,N,N,경고등+경보음,2013,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1488,01,99,에덴주택 삼거리,경기도 의왕시 이동 204-15,경기도 의왕시 이동 204-15,37.328167,126.950566,03,N,N,N,경고등+경보음,2013,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1489,01,99,초평동 83 삼거리,경기도 의왕시 초평동 83,경기도 의왕시 초평동 83,37.319905,126.937307,03,N,N,N,경고등+경보음,2013,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1759,01,99,복합물류센터 지하차도 입구,경기도 의왕시 이동 254-10,경기도 의왕시 이동 254-10,37.330308,126.954056,03,N,N,N,경고등+경보음,2019,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1749,01,99,제이엔 모터스 앞,경기도 의왕시 오전동 866,경기도 의왕시 오전동 866,37.354153,126.970755,03,N,N,N,경고등+경보음,2019,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1331,01,99,한일에프에이 정문,경기도 의왕시 왕곡동 576,경기도 의왕시 왕곡동 576,37.345624,126.987861,03,N,N,N,경고등+경보음,2015,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1392,01,99,사근행궁길 삼거리,경기도 의왕시 사그내길 11,경기도 의왕시 고천동 272-2번지,37.347685,126.975821,03,N,N,N,경고등+경보음,2015,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1350,01,99,왕송생태공원 우측 삼거리,경기도 의왕시 월암동 501-2,경기도 의왕시 월암동 501-2,37.314399,126.948409,03,N,N,N,경고등+경보음,2015,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1349,01,99,교통대학교 사거리,경기도 의왕시 철도박물관로 157,경기도 의왕시 월암동 374-18번지,37.315811,126.954563,03,N,N,N,경고등+경보음,2015,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1405,01,99,정안빌딩 삼거리,경기도 의왕시 삼동 146-13,경기도 의왕시 삼동 146-13,37.317633,126.952115,03,N,N,N,경고등+경보음,2015,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1407,01,99,교동마을 내 삼거리,경기도 의왕시 오봉로 175,경기도 의왕시 이동 614-1번지,37.334083,126.961792,03,N,N,N,경고등+경보음,2015,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
